,회사ID,연매출액,월별_연금보험료,월별_직원수,년월,연매출액_변화량,월별_직원수_변화량
42777,306502,27624479,4418740,14,201809,0,-1
10737,306502,27624479,4579220,14,201810,0,0
96695,306502,27624479,4158020,13,201811,0,-1
47807,306502,27624479,4987920,15,201812,0,2
92434,45581,1399003,996020,7,201801,0,0
95902,45581,1399003,1266020,8,201802,0,1
53905,45581,1399003,1196820,7,201803,0,-1
74583,45581,1399003,1196820,7,201804,0,0
14965,45581,1399003,1196820,7,201805,0,0
2624,45581,1399003,1034820,6,201806,0,-1
48364,45581,1399003,1025000,6,201807,0,0
6075,45581,1399003,1025000,6,201808,0,0
12960,45581,1399003,1223000,7,201809,0,1
12900,45581,1399003,1223000,7,201810,0,0
28955,45581,1399003,1223000,7,201811,0,0
86299,45581,1399003,1520000,8,201812,0,1
68731,61287,798680,176400,3,201801,0,0
37752,61287,798680,176400,3,201802,0,0
8607,61287,798680,176400,3,201803,0,0
93029,61287,798680,199440,3,201804,0,0
75966,61287,798680,199440,3,201805,0,0
61648,61287,798680,696320,6,201806,0,3
1683,61287,798680,925720,6,201807,0,0
82786,61287,798680,925720,6,201808,0,0
42900,61287,798680,1008520,6,201809,0,0
74875,61287,798680,1008520,6,201810,0,0
14285,61287,798680,1008520,6,201811,0,0
30587,61287,798680,1008520,6,201812,0,0
68737,150298,1552036,5142320,24,201801,0,0
17699,150298,1552036,5007320,24,201802,0,0
1853,150298,1552036,4331340,21,201803,0,-3
13866,150298,1552036,4386700,21,201804,0,0
11933,150298,1552036,4899700,24,201805,0,3
73348,150298,1552036,5070700,25,201806,0,1
69693,150298,1552036,5292920,25,201807,0,0
45799,150298,1552036,5289600,25,201808,0,0
51533,150298,1552036,5107180,24,201809,0,-1
89414,150298,1552036,5700820,27,201810,0,3
83177,150298,1552036,5916820,28,201811,0,1
3252,150298,1552036,5529740,26,201812,0,-2
9848,44405,5306120,1966300,6,201801,0,0
85259,44405,5306120,1966300,6,201802,0,0
9589,44405,5306120,1966300,6,201803,0,0
36948,44405,5306120,1966300,6,201804,0,0
13151,44405,5306120,1966300,6,201805,0,0
60912,44405,5306120,1966300,6,201806,0,0
3023,44405,5306120,2100480,6,201807,0,0
65466,44405,5306120,2100480,6,201808,0,0
93315,44405,5306120,2100480,6,201809,0,0
42943,44405,5306120,2100480,6,201810,0,0
74524,44405,5306120,2303880,7,201811,0,1
18782,44405,5306120,2231880,7,201812,0,0
49678,464212,164585,553760,4,201801,0,0
12299,464212,164585,628720,5,201802,0,1
14604,464212,164585,628720,5,201803,0,0
38348,464212,164585,630080,5,201804,0,0
19643,464212,164585,630080,5,201805,0,0
47222,464212,164585,630080,5,201806,0,0
37067,464212,164585,655080,5,201807,0,0
62479,464212,164585,655080,5,201808,0,0
7347,464212,164585,655080,5,201809,0,0
27770,464212,164585,655080,5,201810,0,0
39859,464212,164585,655080,5,201811,0,0
47844,464212,164585,655080,5,201812,0,0
10076,315461,52286275,2820100,13,201801,0,0
17338,315461,52286275,2820100,13,201802,0,0
96860,315461,52286275,2694100,12,201803,0,-1
98280,315461,52286275,2694100,12,201804,0,0
38892,315461,52286275,2694100,12,201805,0,0
25349,315461,52286275,2694100,12,201806,0,0
3147,315461,52286275,2804800,12,201807,0,0
83909,315461,52286275,2804800,12,201808,0,0
88288,315461,52286275,3449200,14,201809,0,2
49403,315461,52286275,3768060,15,201810,0,1
15334,315461,52286275,3768060,15,201811,0,0
32987,315461,52286275,3768060,15,201812,0,0
49823,330252,1946185,1667760,8,201801,0,0
33556,330252,1946185,1678020,8,201802,0,0
74587,330252,1946185,1678020,8,201803,0,0
91842,330252,1946185,1678020,8,201804,0,0
72987,330252,1946185,1678020,8,201805,0,0
39947,330252,1946185,1678020,8,201806,0,0
94347,330252,1946185,1501360,7,201807,0,-1
98240,330252,1946185,2030820,10,201808,0,3
39235,330252,1946185,2209280,11,201809,0,1
22264,330252,1946185,2172660,11,201810,0,0
9385,330252,1946185,1896740,9,201811,0,-2
54280,330252,1946185,1896740,9,201812,0,0
49755,282590,747684,600280,4,201801,0,0
63981,282590,747684,600280,4,201802,0,0
73370,282590,747684,600280,4,201803,0,0
53758,282590,747684,600280,4,201804,0,0
10988,282590,747684,600280,4,201805,0,0
46975,282590,747684,600280,4,201806,0,0
4192,282590,747684,681840,4,201807,0,0
80227,282590,747684,681840,4,201808,0,0
24768,282590,747684,825840,5,201809,0,1
32532,282590,747684,825840,5,201810,0,0
65458,282590,747684,825840,5,201811,0,0
6484,282590,747684,825840,5,201812,0,0
62150,258478,1735379,716840,4,201801,0,0
52399,258478,1735379,716840,4,201802,0,0
70857,258478,1735379,716840,4,201803,0,0
40977,258478,1735379,716840,4,201804,0,0
19228,258478,1735379,716840,4,201805,0,0
2826,258478,1735379,716840,4,201806,0,0
26724,258478,1735379,692180,4,201807,0,0
16277,258478,1735379,692180,4,201808,0,0
61196,258478,1735379,692180,4,201809,0,0
79027,258478,1735379,692180,4,201810,0,0
47448,258478,1735379,836180,5,201811,0,1
41847,258478,1735379,692180,4,201812,0,-1
40980,270586,176069,1111940,5,201801,0,0
60486,270586,176069,910700,4,201802,0,-1
31775,270586,176069,910700,4,201803,0,0
51410,270586,176069,910700,4,201804,0,0
37058,270586,176069,910700,4,201805,0,0
66994,270586,176069,910700,4,201806,0,0
40033,270586,176069,922840,4,201807,0,0
59768,270586,176069,922840,4,201808,0,0
39077,270586,176069,922840,4,201809,0,0
20156,270586,176069,922840,4,201810,0,0
54568,270586,176069,922840,4,201811,0,0
29282,270586,176069,625660,3,201812,0,-1
68888,63805,397135,1011860,5,201801,0,0
1567,63805,397135,1011860,5,201802,0,0
58666,63805,397135,1011860,5,201803,0,0
68528,63805,397135,1011860,5,201804,0,0
93996,63805,397135,1011860,5,201805,0,0
76340,63805,397135,1187080,6,201806,0,1
92217,63805,397135,1304240,6,201807,0,0
1010,63805,397135,1304240,6,201808,0,0
71070,63805,397135,1304240,6,201809,0,0
74405,63805,397135,1304240,6,201810,0,0
23161,63805,397135,1304240,6,201811,0,0
67970,63805,397135,1304240,6,201812,0,0
10009,220334,678245,913380,4,201801,0,0
78830,220334,678245,913380,4,201802,0,0
57012,220334,678245,913380,4,201803,0,0
12344,220334,678245,913380,4,201804,0,0
389,220334,678245,913380,4,201805,0,0
67961,220334,678245,913380,4,201806,0,0
19101,220334,678245,921120,4,201807,0,0
82390,220334,678245,921120,4,201808,0,0
31698,220334,678245,921120,4,201809,0,0
44464,220334,678245,921120,4,201810,0,0
92410,220334,678245,921120,4,201811,0,0
19695,220334,678245,921120,4,201812,0,0
9812,41385,2823410,2127760,7,201801,0,0
23098,41385,2823410,2127760,7,201802,0,0
83253,41385,2823410,2127760,7,201803,0,0
34765,41385,2823410,2127760,7,201804,0,0
35594,41385,2823410,2127760,7,201805,0,0
43129,41385,2823410,2127760,7,201806,0,0
84669,41385,2823410,2398400,7,201807,0,0
31277,41385,2823410,2398400,7,201808,0,0
33098,41385,2823410,2398400,7,201809,0,0
2750,41385,2823410,2398400,7,201810,0,0
30842,41385,2823410,2398400,7,201811,0,0
73582,41385,2823410,2398400,7,201812,0,0
41374,91600,1128440,787840,3,201801,0,0
7981,91600,1128440,787840,3,201802,0,0
92129,91600,1128440,787840,3,201803,0,0
97777,91600,1128440,787840,3,201804,0,0
69217,91600,1128440,787840,3,201805,0,0
18103,91600,1128440,787840,3,201806,0,0
36318,91600,1128440,793500,3,201807,0,0
34386,91600,1128440,793500,3,201808,0,0
41323,91600,1128440,793500,3,201809,0,0
2255,91600,1128440,793500,3,201810,0,0
94487,91600,1128440,793500,3,201811,0,0
96924,91600,1128440,863260,3,201812,0,0
49522,8835,171280543,5297520,26,201801,0,0
76146,8835,171280543,4893420,25,201802,0,-1
67208,8835,171280543,5472200,28,201803,0,3
25141,8835,171280543,5472200,28,201804,0,0
5185,8835,171280543,5472200,28,201805,0,0
87269,8835,171280543,5472200,28,201806,0,0
68303,8835,171280543,5692840,28,201807,0,0
17261,8835,171280543,5692840,28,201808,0,0
16875,8835,171280543,5692840,28,201809,0,0
17103,8835,171280543,5692840,28,201810,0,0
85182,8835,171280543,5692840,28,201811,0,0
33410,8835,171280543,5692840,28,201812,0,0
24529,580899,2198843,1076300,7,201801,0,0
67752,580899,2198843,1076300,7,201802,0,0
94065,580899,2198843,1076300,7,201803,0,0
80696,580899,2198843,1246400,8,201804,0,1
19276,580899,2198843,1246400,8,201805,0,0
66534,580899,2198843,1246400,8,201806,0,0
41378,580899,2198843,1377680,8,201807,0,0
86580,580899,2198843,1377680,8,201808,0,0
57691,580899,2198843,1377680,8,201809,0,0
71115,580899,2198843,1175460,8,201810,0,0
53335,580899,2198843,1526460,9,201811,0,1
76016,580899,2198843,1526460,9,201812,0,0
41407,184987,4815933,1914180,10,201801,0,0
46832,184987,4815933,1756320,9,201802,0,-1
61059,184987,4815933,1756320,9,201803,0,0
74426,184987,4815933,1756320,9,201804,0,0
80436,184987,4815933,1764960,9,201805,0,0
53050,184987,4815933,1678300,8,201806,0,-1
71411,184987,4815933,1856580,8,201807,0,0
2020,184987,4815933,2012540,9,201808,0,1
12345,184987,4815933,2012540,9,201809,0,0
79745,184987,4815933,1856580,8,201810,0,-1
15553,184987,4815933,1997520,9,201811,0,1
17719,184987,4815933,1997520,9,201812,0,0
96337,323404,286533,1108220,7,201801,0,0
94796,323404,286533,683440,5,201802,0,-2
53805,323404,286533,683440,5,201803,0,0
73826,323404,286533,683440,5,201804,0,0
74198,323404,286533,827440,6,201805,0,1
86469,323404,286533,827440,6,201806,0,0
22953,323404,286533,1009500,7,201807,0,1
28309,323404,286533,1009500,7,201808,0,0
64586,323404,286533,1009500,7,201809,0,0
7818,323404,286533,1009500,7,201810,0,0
53024,323404,286533,1009500,7,201811,0,0
81467,323404,286533,1009500,7,201812,0,0
19892,139442,11386373,7946400,28,201801,0,0
28242,139442,11386373,7946400,28,201802,0,0
89129,139442,11386373,7796740,27,201803,0,-1
90565,139442,11386373,7796740,27,201804,0,0
90794,139442,11386373,7796740,27,201805,0,0
705,139442,11386373,7433780,26,201806,0,-1
21747,139442,11386373,7783680,27,201807,0,1
10955,139442,11386373,7783680,27,201808,0,0
62561,139442,11386373,7783680,27,201809,0,0
58855,139442,11386373,7433680,26,201810,0,-1
36231,139442,11386373,7433680,26,201811,0,0
68387,139442,11386373,7433680,26,201812,0,0
73150,139442,25645141,7433680,26,201901,14258768,0
26994,139442,25645141,7433680,26,201902,0,0
86376,139442,25645141,7651920,27,201903,0,1
76318,139442,25645141,7651920,27,201904,0,0
45869,139442,25645141,7867640,27,201905,0,0
92791,139442,25645141,7674860,27,201906,0,0
8163,139442,25645141,7637180,27,201907,0,0
96642,139442,25645141,7725560,27,201908,0,0
27106,139442,25645141,7455560,26,201909,0,-1
56953,139442,25645141,7455560,26,201910,0,0
34312,139442,25645141,8063420,28,201911,0,2
83527,139442,25645141,7718000,27,201912,0,-1
24518,2329349,1314405,4741100,18,201801,0,0
98324,2329349,1314405,4417100,17,201802,0,-1
19966,2329349,1314405,2651120,11,201803,0,-6
63078,2329349,1314405,2894120,12,201804,0,1
54969,2329349,1314405,2894120,12,201805,0,0
83827,2329349,1314405,2345120,10,201806,0,-2
14291,2329349,1314405,2011560,9,201807,0,-1
92742,2329349,1314405,1714560,8,201808,0,-1
43629,2329349,1314405,1444560,7,201809,0,-1
74129,2329349,1314405,1687560,8,201810,0,1
45459,2329349,1314405,1504960,6,201811,0,-2
24010,2329349,1314405,703700,3,201812,0,-3
41546,410196,1351564,1287600,10,201801,0,0
73376,410196,1351564,1432300,11,201802,0,1
50121,410196,1351564,1432300,11,201803,0,0
58859,410196,1351564,1432300,11,201804,0,0
13206,410196,1351564,1432300,11,201805,0,0
24704,410196,1351564,1895420,14,201806,0,3
31837,410196,1351564,2063800,13,201807,0,-1
23371,410196,1351564,2488860,15,201808,0,2
56233,410196,1351564,2488860,15,201809,0,0
26323,410196,1351564,2326860,14,201810,0,-1
87329,410196,1351564,2331720,14,201811,0,0
93440,410196,1351564,2190160,13,201812,0,-1
49425,371611,1081587,635560,3,201801,0,0
93598,371611,1081587,635560,3,201802,0,0
99356,371611,1081587,635560,3,201803,0,0
2394,371611,1081587,635560,3,201804,0,0
69935,371611,1081587,635560,3,201805,0,0
42091,371611,1081587,635560,3,201806,0,0
89385,371611,1081587,570320,3,201807,0,0
7808,371611,1081587,651320,4,201808,0,1
73356,371611,1081587,651320,4,201809,0,0
35539,371611,1081587,651320,4,201810,0,0
99498,371611,1081587,651320,4,201811,0,0
51956,371611,1081587,651320,4,201812,0,0
41506,373676,6668994,463760,3,201801,0,0
67019,373676,6668994,463760,3,201802,0,0
61921,373676,6668994,463760,3,201803,0,0
75626,373676,6668994,463760,3,201804,0,0
69695,373676,6668994,463760,3,201805,0,0
55943,373676,6668994,463760,3,201806,0,0
84413,373676,6668994,460520,3,201807,0,0
80147,373676,6668994,460520,3,201808,0,0
89387,373676,6668994,460520,3,201809,0,0
81252,373676,6668994,460520,3,201810,0,0
4585,373676,6668994,460520,3,201811,0,0
58341,373676,6668994,460520,3,201812,0,0
62358,416507,1328199,1581300,4,201801,0,0
21923,416507,1328199,1581300,4,201802,0,0
81293,416507,1328199,1581300,4,201803,0,0
78722,416507,1328199,1581300,4,201804,0,0
27096,416507,1328199,1581300,4,201805,0,0
91724,416507,1328199,1581300,4,201806,0,0
82096,416507,1328199,1684800,4,201807,0,0
58608,416507,1328199,1684800,4,201808,0,0
4403,416507,1328199,1684800,4,201809,0,0
69509,416507,1328199,1684800,4,201810,0,0
73134,416507,1328199,2106000,5,201811,0,1
32431,416507,1328199,2106000,5,201812,0,0
68461,389182,6299668,1968920,7,201801,0,0
42707,389182,6299668,1968920,7,201802,0,0
71310,389182,6299668,1968920,7,201803,0,0
61098,389182,6299668,1968920,7,201804,0,0
62706,389182,6299668,1968920,7,201805,0,0
39112,389182,6299668,1968920,7,201806,0,0
77881,389182,6299668,2053940,7,201807,0,0
39983,389182,6299668,2053940,7,201808,0,0
14570,389182,6299668,2053940,7,201809,0,0
40892,389182,6299668,2053940,7,201810,0,0
88142,389182,6299668,2053940,7,201811,0,0
12485,389182,6299668,2053940,7,201812,0,0
68573,197556,629255,1169440,6,201801,0,0
68190,197556,629255,1371860,7,201802,0,1
76087,197556,629255,1236860,6,201803,0,-1
56540,197556,629255,1065860,5,201804,0,-1
36671,197556,629255,1065860,5,201805,0,0
54062,197556,629255,876860,4,201806,0,-1
74998,197556,629255,1109240,6,201807,0,2
40530,197556,629255,939140,5,201808,0,-1
97124,197556,629255,939140,5,201809,0,0
35461,197556,629255,668880,3,201810,0,-2
51344,197556,629255,758880,4,201811,0,1
206,197556,629255,619200,3,201812,0,-1
19907,358786,2018864,1012300,5,201801,0,0
62352,358786,2018864,1012300,5,201802,0,0
38648,358786,2018864,1012300,5,201803,0,0
51787,358786,2018864,1012300,5,201804,0,0
89104,358786,2018864,1012300,5,201805,0,0
1627,358786,2018864,1012300,5,201806,0,0
76683,358786,2018864,1007980,5,201807,0,0
95938,358786,2018864,1007980,5,201808,0,0
27174,358786,2018864,1007980,5,201809,0,0
13372,358786,2018864,1007980,5,201810,0,0
93580,358786,2018864,1007980,5,201811,0,0
36891,358786,2018864,1007980,5,201812,0,0
68478,177071,2639778,1300400,10,201801,0,0
61993,177071,2639778,1405960,11,201802,0,1
39259,177071,2639778,1283560,10,201803,0,-1
66560,177071,2639778,1169260,9,201804,0,-1
39440,177071,2639778,1540240,12,201805,0,3
70517,177071,2639778,1418560,11,201806,0,-1
55286,177071,2639778,1942460,15,201807,0,4
41186,177071,2639778,2367780,18,201808,0,3
92670,177071,2639778,1986840,15,201809,0,-3
46288,177071,2639778,1951380,15,201810,0,0
53267,177071,2639778,2517620,19,201811,0,4
75973,177071,2639778,2164480,16,201812,0,-3
41472,453907,1318889,1368160,7,201801,0,0
46115,453907,1318889,1368160,7,201802,0,0
86640,453907,1318889,1368160,7,201803,0,0
91638,453907,1318889,1368160,7,201804,0,0
73239,453907,1318889,1368160,7,201805,0,0
36834,453907,1318889,1368160,7,201806,0,0
13274,453907,1318889,1500000,7,201807,0,0
10270,453907,1318889,1349160,6,201808,0,-1
28602,453907,1318889,1349160,6,201809,0,0
46783,453907,1318889,1349160,6,201810,0,0
95139,453907,1318889,1542920,7,201811,0,1
46812,453907,1318889,1542920,7,201812,0,0
62344,134305,6069793,22291200,68,201801,0,0
86660,134305,6069793,22291200,68,201802,0,0
2994,134305,6069793,21953700,67,201803,0,-1
50855,134305,6069793,21904200,67,201804,0,0
34503,134305,6069793,21904200,67,201805,0,0
51573,134305,6069793,22309200,69,201806,0,2
71746,134305,6069793,19109060,69,201807,0,0
80667,134305,6069793,27638180,94,201808,0,25
93470,134305,6069793,27638180,94,201809,0,0
47012,134305,6069793,27926180,95,201810,0,1
5728,134305,6069793,27326520,93,201811,0,-2
79888,134305,6069793,27326520,93,201812,0,0
81196,314222,2454201,1260300,11,201801,0,0
78820,314222,2454201,1316720,12,201802,0,1
2355,314222,2454201,1316720,12,201803,0,0
82577,314222,2454201,1316720,12,201804,0,0
26107,314222,2454201,1316720,12,201805,0,0
56278,314222,2454201,1316720,12,201806,0,0
71353,314222,2454201,1405460,12,201807,0,0
88969,314222,2454201,1405460,12,201808,0,0
48240,314222,2454201,1405460,12,201809,0,0
46649,314222,2454201,1405460,12,201810,0,0
7622,314222,2454201,1405460,12,201811,0,0
4229,314222,2454201,1405460,12,201812,0,0
68575,479066,1772184,2732120,9,201801,0,0
72906,479066,1772184,2694580,9,201802,0,0
90963,479066,1772184,2515920,8,201803,0,-1
24060,479066,1772184,2515920,8,201804,0,0
26011,479066,1772184,2515920,8,201805,0,0
55981,479066,1772184,2515920,8,201806,0,0
21827,479066,1772184,3067340,9,201807,0,1
48317,479066,1772184,3067340,9,201808,0,0
61936,479066,1772184,2923340,8,201809,0,-1
35547,479066,1772184,2871140,9,201810,0,1
65613,479066,1772184,2581620,8,201811,0,-1
97118,479066,1772184,2581620,8,201812,0,0
9756,310406,13010715,3254120,15,201801,0,0
51253,310406,13010715,3254120,15,201802,0,0
41459,310406,13010715,3254120,15,201803,0,0
77940,310406,13010715,3434120,16,201804,0,1
35476,310406,13010715,3434120,16,201805,0,0
35014,310406,13010715,3434120,16,201806,0,0
3254,310406,13010715,3646100,16,201807,0,0
30041,310406,13010715,3646100,16,201808,0,0
44066,310406,13010715,3646100,16,201809,0,0
65845,310406,13010715,3646100,16,201810,0,0
64272,310406,13010715,3659880,16,201811,0,0
90553,310406,13010715,3659880,16,201812,0,0
81136,918661,258590,332900,3,201801,0,0
18889,918661,258590,332900,3,201802,0,0
88089,918661,258590,332900,3,201803,0,0
64579,918661,258590,584900,5,201804,0,2
52544,918661,258590,584900,5,201805,0,0
85094,918661,258590,584900,5,201806,0,0
23345,918661,258590,615140,5,201807,0,0
84293,918661,258590,615140,5,201808,0,0
63048,918661,258590,867140,6,201809,0,1
64073,918661,258590,867140,6,201810,0,0
23303,918661,258590,867140,6,201811,0,0
96047,918661,258590,867140,6,201812,0,0
4627,378261,1975977,519200,3,201801,0,0
25930,378261,1975977,519200,3,201802,0,0
61927,378261,1975977,519200,3,201803,0,0
95532,378261,1975977,519200,3,201804,0,0
71900,378261,1975977,519200,3,201805,0,0
18787,378261,1975977,519200,3,201806,0,0
4977,378261,1975977,509840,3,201807,0,0
4950,378261,1975977,509840,3,201808,0,0
95739,378261,1975977,509840,3,201809,0,0
80773,378261,1975977,509840,3,201810,0,0
31134,378261,1975977,509840,3,201811,0,0
44998,378261,1975977,509840,3,201812,0,0
68711,421985,16246933,7416480,21,201801,0,0
38541,421985,16246933,7416480,21,201802,0,0
84246,421985,16246933,7416480,21,201803,0,0
78257,421985,16246933,7416480,21,201804,0,0
67435,421985,16246933,7416480,21,201805,0,0
48339,421985,16246933,7416480,21,201806,0,0
96090,421985,16246933,7755900,21,201807,0,0
25258,421985,16246933,7755900,21,201808,0,0
35696,421985,16246933,7755900,21,201809,0,0
31084,421985,16246933,7755900,21,201810,0,0
27947,421985,16246933,7755900,21,201811,0,0
10450,421985,16246933,7755900,21,201812,0,0
62220,378454,385125,327400,3,201801,0,0
4144,378454,385125,327400,3,201802,0,0
75325,378454,385125,327400,3,201803,0,0
48573,378454,385125,327400,3,201804,0,0
25753,378454,385125,327400,3,201805,0,0
63228,378454,385125,327400,3,201806,0,0
61437,378454,385125,328220,3,201807,0,0
73076,378454,385125,328220,3,201808,0,0
4347,378454,385125,328220,3,201809,0,0
84742,378454,385125,328220,3,201810,0,0
94674,378454,385125,328220,3,201811,0,0
85154,378454,385125,328220,3,201812,0,0
